"Index","MMM.Close","AXP.Close","AAPL.Close","BA.Close","CAT.Close","CVX.Close","CSCO.Close","KO.Close","DWDP.Close","XOM.Close","GS.Close","HD.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","MCD.Close","MRK.Close","MSFT.Close","NKE.Close","PFE.Close","PG.Close","TRV.Close","UNH.Close","UTX.Close","VZ.Close","V.Close","WMT.Close","WBA.Close","DIS.Close","mmm_r","axp_r","aapl_r","ba_r","cat_r","cvx_r","csco_r","ko_r","dwdp_r","xom_r","gs_r","hd_r","ibm_r","intc_r","jnj_r","jpm_r","mcd_r","mrk_r","msft_r","nke_r","pfe_r","pg_r","trv_r","unh_r","utx_r","vz_r","v_r","wmt_r","wba_r","dis_r"
"2017-02-15",181.699997,79.599998,135.509995,169.300003,99.019997,112.57,32.82,40.439999,61.099998,83.160004,250.539993,142.190002,181.679993,36.049999,117.199997,90.589996,126.480003,65.160004,64.529999,56.639999,33.509998,91.120003,120.980003,164.289993,111.910004,48.080002,87.540001,68.690002,84.25,110.18,0.00055045968455314,0.00238971244610031,0.00362245619801094,0.00473655706669707,0.00943643583901999,0.000444293406983931,0.0156612748753679,-0.00222304654285654,-0.010096210252839,0.00409693297243763,0.00431995071822122,0.0058543703883922,0.00856801907482296,0.00333423486627948,0.00719300932462286,0.0114350181270559,0.00531140015432907,-0.00764412787213864,-0.000619690187295241,0.00336012341963432,0.0229408799842798,0.0364327021331663,0.00613553866493532,0.0070856567120483,0.00304281596785394,-0.00394391784811265,0.00791337352719435,0.0004368110544819,0.0054748886726772,-0.0013605008550801
"2017-02-16",183.410004,79.510002,135.350006,170.809998,98.260002,110.68,33.599998,41.200001,61.41,82.300003,249.440002,141.539993,181.429993,36.41,118.080002,90.529999,126.699997,65.260002,64.519997,56.290001,33.619999,90.790001,121.790001,163.649994,112.07,48.459999,87.410004,68.870003,85.650002,110.709999,0.00936714688061002,-0.00113124265724807,-0.0011813410471504,0.00887950908193957,-0.00770477254170299,-0.016932095447987,0.0234879217834023,0.0186189112030468,0.00506085489698282,-0.0103953669548309,-0.00440014714896808,-0.00458189228231642,-0.00137699346832232,0.00993662619563551,0.00748052624418882,-0.000662511084924766,0.00173784702873192,0.00153347669062232,-0.000155009691283681,-0.00619851448901709,0.00327725617072838,-0.003628193664448,0.00667299083361872,-0.00390315202708269,0.00142866349099346,0.00787236292851468,-0.00148610483234801,0.00261705577482729,0.0164806788885041,0.00479876879419727
"2017-02-17",182.949997,79.709999,135.720001,172.710007,98.849998,110.330002,33.740002,41.23,61.259998,81.760002,250.380005,143,180.669998,36.48,118.860001,90.230003,127.800003,65.389999,64.620003,56.75,33.619999,91.089996,121.949997,157.619995,112.150002,49.189999,87.459999,69.370003,85.860001,110.059998,-0.0025112307047106,0.00251221082689401,0.00272988689431486,0.0110621119451428,0.00598648228928589,-0.00316726201907525,0.00415812894929601,0.000727866091483342,-0.00244561958440936,-0.0065829932177941,0.00376137047373515,0.0102623170682534,-0.00419771408376857,0.00192070301878822,0.00658396056194288,-0.00331927718651315,0.00864450176849907,0.0019900044685075,0.00154880006180935,0.00813873912043217,0,0.00329882644600854,0.00131284175180912,-0.0375429230799371,0.000713602735539887,0.0149516357251094,0.000571796197226249,0.00723382752663237,0.00244882632230681,-0.0058885073790611
"2017-02-21",183.369995,79.970001,136.699997,175.559998,98.099998,111.720001,34.130001,41.459999,61.220001,81.889999,251.759995,145.020004,180.259995,36.52,119.660004,91.010002,128.039993,65.480003,64.489998,57.360001,33.619999,91.669998,121.550003,160.570007,112.5,49.43,87.919998,71.449997,86.410004,110.010002,0.00229306722650691,0.00325654095413341,0.00719477449989636,0.0163669255417211,-0.00761618319999258,0.0125198571282743,0.0114926558237083,0.00556293616919135,-0.000653118905100669,0.00158872015335998,0.00549644909480485,0.0140270612659421,-0.00227192632537765,0.00109589052063752,0.0067080830381574,0.00860741331009773,0.00187609501363273,0.00137547203812272,-0.00201386481188059,0.0106915573636046,0,0.00634716531219226,-0.00328537461834966,0.0185429869526459,0.00311594284499872,0.0048671968409546,0.00524575279643624,0.0295433217449022,0.00638538170096403,-0.000454364528196471
"2017-02-22",186.039993,79.860001,137.110001,175.360001,98.199997,110.379997,34.09,41.599998,63.669998,80.93,251.729996,145.25,181.149994,36.07,119.519997,91.059998,127.849998,65.290001,64.360001,58.240002,33.59,91.440002,121.900002,160.570007,112.660004,49.669998,87.800003,71.709999,86.290001,110.120003,0.0144557244357797,-0.00137646269149894,0.00299480887794079,-0.00113984396571087,0.00101883862656393,-0.0120668191954065,-0.00117270606853959,0.00337103630229318,0.0392395127651683,-0.011792287562983,-0.000119164235920621,0.00158470420617185,0.0049251588288115,-0.0123985608113202,-0.00117072510582616,0.000549195378224177,-0.00148497433738193,-0.00290589780362538,-0.00201780434794241,0.0152252245039728,-0.000892694612067757,-0.00251210879747443,0.00287532745078334,0,0.00142124732715221,0.00484356153463672,-0.00136575253777771,0.00363233156095522,-0.00138972803520154,0.000999418585903911
"2017-02-23",187.190002,80.050003,136.529999,176.860001,95.550003,111.019997,34.040001,41.66,63.369999,81.779999,251.190002,144.710007,181.649994,36.18,121.699997,91.129997,128.270004,65.849998,64.620003,57.389999,34.060001,91.129997,122.360001,162.600006,112.089996,50.310001,88.18,71.309998,86.989998,109.730003,0.00616248776799022,0.00237636276231168,-0.00423916728971463,0.0085174553395726,-0.0273564827270656,0.00578140740733879,-0.00146775306743541,0.00144131664253289,-0.00472291506187794,0.0104481192009569,-0.00214743581349541,-0.00372460760951387,0.00275634141729419,0.00304498505170114,0.0180752790585954,0.000768417644935404,0.00327976240211658,0.00854049730240813,0.004031669159823,-0.0147023835334572,0.0138953009702933,-0.00339601577079041,0.00376647456119183,0.0125632058577922,-0.00507238462423309,0.0128027955264867,0.00431864512015689,-0.00559365195577222,0.00807941841925608,-0.00354787717487248
"2017-02-24",187.410004,79.760002,136.660004,177.440002,95.480003,110.120003,34.32,41.779999,63.549999,81.080002,247.350006,145.949997,181.350006,36.529999,122.730003,90.330002,128.649994,66.160004,64.620003,57.860001,34.259998,91.050003,122.269997,163.059998,112.459999,50.599998,88.43,72.389999,87.610001,110.32,0.0011745970195971,-0.0036293261904925,0.000951755250088837,0.00327407007169356,-0.000732869192634489,-0.00813963072244306,0.00819194153738501,0.00287629636069608,0.0028364343447338,-0.00859635645777335,-0.015405270915708,0.00853228862263222,-0.00165282682255175,0.00962733346528122,0.0084278697106166,-0.00881737228524049,0.00295804359360652,0.00469671335769473,0,0.0081562621354534,0.0058547299243612,-0.000878186465484987,-0.000735837835073028,0.00282498495526262,0.00329550962461145,0.00574765238773622,0.00283109865785214,0.0150316124973324,0.00710201156419377,0.00536240314250502
"2017-02-27",186.910004,80.169998,136.929993,179.429993,97.440002,111.75,34.259998,41.669998,62.91,81.540001,249.330002,145.300003,179.399994,36.509998,122.400002,90.43,126.989998,65.849998,64.230003,57.689999,34.279999,90.889999,122.040001,165.380005,112.809998,49.939999,88,71.739998,87.220001,110.230003,-0.00267151253840581,0.00512720437906466,0.00197367660077852,0.0111525858386745,0.0203199915962173,0.0146935259762646,-0.00174984010090551,-0.00263633475532155,-0.0101218483178833,0.00565736340423229,0.00797296632369981,-0.00446348552196518,-0.0108109826342266,-0.00054767254439847,-0.00269245863522283,0.0011064174495985,-0.0129871646379156,-0.00469671335769473,-0.00605356884476027,-0.0029424858963143,0.000583630039193928,-0.00175886599417741,-0.00188282157773134,0.014127667558081,0.00310737591589838,-0.0131292719401293,-0.00487446410943715,-0.00901971026530113,-0.00446148421261316,-0.000816114294001302
"2017-02-28",186.350006,80.059998,136.990005,180.229996,96.660004,112.5,34.18,41.959999,62.259998,81.32,248.059998,144.910004,179.820007,36.200001,122.209999,90.620003,127.650002,65.870003,63.98,57.16,34.119999,91.07,122.239998,165.380005,112.550003,49.630001,87.940002,70.93,86.379997,110.089996,-0.00300058085601584,-0.00137302652470961,0.000438171739181925,0.00444867009870364,-0.00803711668793738,0.00668898815079633,-0.00233775683141113,0.00693536225767444,-0.0103860006918302,-0.00270172089488074,-0.00510668392992475,-0.00268770356200143,0.00233847330456438,-0.00852699443199745,-0.00155351815082216,0.00209890159187776,0.00518383190366389,0.000303750379623047,-0.00389990345547364,-0.00922947787310502,-0.00467837124289527,0.00197846845135885,0.0016374410144504,0,-0.00230737588034291,-0.00622675507914527,-0.000682027982763955,-0.0113549690116903,-0.009677541077588,-0.00127094244264292
"2017-03-01",189.860001,81.919998,139.789993,183.910004,98.580002,113.879997,34.439999,42.16,63.459999,83.019997,252.710007,146.679993,181.949997,35.93,123.860001,93.599998,129.050003,66.209999,64.940002,57.950001,34.419998,91.660004,124.989998,167.940002,113.68,49.810001,88.989998,70.449997,86.769997,111.040001,0.0186603055979466,0.0229668082939716,0.0202332794456108,0.0202127384498079,0.0196687137662215,0.0121920144218421,0.00757797283608008,0.0047551445372318,0.0190906375069835,0.0206895177288757,0.0185719696020392,0.0121404078190173,0.0117755180856793,-0.007486545330607,0.013411035316274,0.0323553897717579,0.0109077900560921,0.0051483456364414,0.014893262950987,0.0137262339803499,0.00875403936248453,0.00645768114078749,0.0222474090438958,0.0153608981370095,0.00998988978128423,0.00362027741302873,0.0118691948988925,-0.00679027945269972,0.00450477242894376,0.0085923290158556
"2017-03-02",189.889999,80.099998,138.960007,182.990005,94.360001,113.360001,34.389999,42.470001,63.349998,83.300003,251.059998,147.949997,180.529999,35.91,123.629997,92.139999,128.229996,66.080002,64.010002,57.799999,34.509998,90.910004,124.519997,167.309998,112.690002,49.98,88.529999,70.760002,86.739998,110.589996,0.000157988150427002,-0.0224673077716107,-0.00595507410086693,-0.00501499539716477,-0.0437511564281374,-0.00457663186243806,-0.00145285515757054,0.0073260636381054,-0.00173489520058379,0.00336707869818031,-0.00655066750281819,0.00862106308890809,-0.00783494416080099,-0.000556792887435709,-0.00185869383066617,-0.0157212134613038,-0.00637445413435067,-0.00196533435422985,-0.0144244450733293,-0.00259182866472241,0.00261134647805505,-0.00821607258718871,-0.00376739661995806,-0.00375841754871775,-0.00874678007678309,0.00340713824532468,-0.00518251506698331,0.00439070179484435,-0.000345789881429859,-0.00406087284662515
"2017-03-03",189.309998,79.879997,139.779999,182.179993,95.120003,113.550003,34.290001,42.48,63.259998,82.459999,252.889999,147.809998,180.050003,35.900002,123.790001,92.800003,127.900002,66.580002,64.25,56.700001,34.52,90.5,124.129997,168.199997,112.339996,50.09,88.790001,70.029999,85.889999,111.239998,-0.00305907941398154,-0.00275035811424473,0.00588357858782729,-0.00443636297036765,0.00802201878444908,0.00167469076776783,-0.00291199972810441,0.000235409062470993,-0.00142168893456063,-0.0101352700355397,0.00726266119533303,-0.00094670687600118,-0.00266235665239911,-0.000278457033453527,0.00129337986903533,0.00713752346501995,-0.00257677105506282,0.00753810270686284,0.0037423713762994,-0.0192145300069031,0.000289787059533086,-0.00452019942744553,-0.00313694212124638,0.00530536258722414,-0.0031107522139715,0.00219846196271911,0.00293257597941299,-0.0103701901683086,-0.00984771921447258,0.00586037846898702
"2017-03-06",188.899994,79.5,139.339996,180.929993,95.660004,113.169998,34.189999,42.18,63.509998,82.830002,252.009995,147.130005,180.470001,35.57,123.709999,91.919998,128.029999,66.470001,64.269997,56.77,34.349998,90.370003,122.32,168.699997,111.660004,50.029999,88.940002,69.879997,85.879997,110.669998,-0.00216812971251112,-0.00476844933099319,-0.00315278999967106,-0.00688499345111726,0.00566099614527626,-0.00335219966632483,-0.00292062123495862,-0.00708720188305456,0.00394415606183163,0.00447702360435098,-0.0034858581958801,-0.00461106799969002,0.00232995775737166,-0.00923476524417399,-0.000646480830596374,-0.00952806033729114,0.00101587942540515,-0.00165352908805794,0.00031118892978732,0.00123378881224401,-0.00493690577103356,-0.00143746359515973,-0.0146888177388389,0.00296824206593715,-0.00607137579284256,-0.00119858185741917,0.00168796526285497,-0.00214426505271526,-0.000116458057218161,-0.00513722918167048
"2017-03-07",189.089996,79.580002,139.520004,182.020004,95.93,111.809998,34.200001,41.990002,63.150002,82.519997,250.899994,146.020004,180.380005,35.799999,123.830002,91.410004,128.070007,65.959999,64.400002,56.549999,33.990002,90.290001,122.139999,168.300003,112.279999,49.439999,89.059998,69.870003,85.989998,110.860001,0.00100532829455524,0.00100580847043918,0.00129102793518143,0.00600641568280835,0.00281847876294616,-0.0120901110335332,0.000292498905433813,-0.00451463272413966,-0.00568446185665383,-0.00374968690778577,-0.00441431996482589,-0.00757295767196009,-0.000498800057473048,0.00644527951332918,0.000969564586863036,-0.005563686357835,0.000312440448169582,-0.00770225056717688,0.00202075146109149,-0.00388283230397146,-0.0105355378953353,-0.000885663715909146,-0.00147264201314368,-0.00237385274680335,0.00553716688212802,-0.0118630125892083,0.00134826986716519,-0.000143026833875126,0.00128004908617019,0.00171537080709516
"2017-03-08",189.509995,79.040001,139,181.740005,93.230003,109.610001,34.02,41.990002,63.279999,81.029999,250.240005,146.919998,179.449997,35.619999,124.099998,91.209999,128.089996,65.800003,64.989998,56.509998,33.91,90.139999,121.239998,167.910004,111.75,49.16,88.959999,69.800003,85.160004,110.839996,0.00221869615570558,-0.00680876403929087,-0.00373405569970231,-0.00153947134578658,-0.0285491683427717,-0.0198723639209017,-0.0052770863406093,0,0.00205642718949228,-0.0182212077167021,-0.00263395212070172,0.00614458131716944,-0.00516916358095365,-0.00504061568629366,0.00217800271634339,-0.00219039619625772,0.000156066519413578,-0.00242859860671807,0.00911971696608394,-0.000707606628878032,-0.00235646641131115,-0.0016627172261634,-0.00739588391426604,-0.00231997362840897,-0.00473150909369746,-0.00567950822506402,-0.0011234581755204,-0.00100236275297227,-0.00969910016859998,-0.00018046910532199
"2017-03-09",189.899994,79.300003,138.679993,180.570007,91.389999,110.040001,34.07,42.029999,63.540001,81.669998,250.179993,146.619995,177.179993,35.82,125.949997,91.57,128.139999,65.889999,64.730003,56.360001,34.049999,90.339996,121.900002,168.009995,111.93,49.279999,89.110001,69.860001,85.309998,111.029999,0.00205581902777663,0.00328410038038829,-0.00230486278978592,-0.00645856878511264,-0.0199335381450911,0.0039153247930912,0.00146864470515951,0.000952082898006967,0.00410033692287026,0.00786726874986243,-0.000239846531023602,-0.0020440356449356,-0.0127304753998274,0.00559914684516638,0.0147973028851176,0.00393917789128384,0.000390297791909688,0.00136678582494287,-0.00400856222851242,-0.0026578734762257,0.00412004708939806,0.00221627978063399,0.00542901720071942,0.00059532628751402,0.0016094424074975,0.0024380142352225,0.00168475358544828,0.000859200944759664,0.00175977048100595,0.00171274215287731
"2017-03-10",191.210007,79.379997,139.139999,178.699997,92.309998,110.610001,34.259998,42.290001,63.84,81.610001,248.380005,146.850006,177.830002,35.91,126.209999,91.279999,127.980003,65.599998,64.93,56.43,34.110001,91.07,122.830002,169.979996,112.139999,49.349998,89.730003,70.099998,85.629997,110.919998,0.00687475089116862,0.00100824309020098,0.00331154296758385,-0.0104101476164482,0.0100164039939408,0.0051665648109589,0.00556120284598061,0.00616704990615302,0.00471030856206589,-0.000734897146836389,-0.00722077915640895,0.00156752680896588,0.00366192352622541,0.00250941160542562,0.00206219936759311,-0.00317201252112298,-0.00124938325443402,-0.0044110042866814,0.00308494761661571,0.00124122720748954,0.00176062252052445,0.00804815563044503,0.00760024893955347,0.0116572878571226,0.00187440587692578,0.00141942641958437,0.00693362189688695,0.00342951181684548,0.00374399652695701,-0.000991223343035585
"2017-03-13",191.520004,79.209999,139.199997,179.050003,92.639999,109.349998,34.099998,42.029999,64.110001,81.419998,248.160004,147.429993,176.460007,35.16,126.68,91.360001,127.610001,64.150002,64.709999,56.669998,34.110001,91.309998,122.150002,170.210007,112.309998,49.470001,90.110001,69.949997,85.610001,111.519997,0.00161992558137847,-0.00214386871050376,0.000431113040105124,0.00195670782206836,0.00356854669427698,-0.0114567811220549,-0.00468110888041284,-0.00616704990615302,0.00422042045580273,-0.00233089722370838,-0.000886136103470214,0.00394174087892107,-0.00773378753926046,-0.0211067354210153,0.00371704332320277,0.000876062254891785,-0.00289527957021551,-0.0223515432236638,-0.00339403290478302,0.00424400290843607,0,0.002631847145115,-0.00555148775660896,0.0013522504072494,0.00151480538898952,0.00242872010124762,0.00422596260089314,-0.00214210728616138,-0.000233543568376682,0.00539471739464492
"2017-03-14",190.330002,79.690002,138.990005,178.729996,91.860001,107.360001,34.119999,41.970001,63.68,80.989998,247.720001,147.160004,175.720001,35.18,127.050003,91.510002,127.800003,64.199997,64.410004,57.279999,34.220001,91,122.620003,169.059998,111.830002,49.360001,89.550003,70.720001,85.400002,112.309998,-0.0062328444874522,0.00604159165538842,-0.00150970227811786,-0.00178884837737758,-0.00845531324643289,-0.0183660462950543,0.000586367676711497,-0.00142852405245408,-0.00672983206122879,-0.00529525294435196,-0.00177463544018597,-0.00183298196369552,-0.00420243666455455,0.00056866649243581,0.00291651170848439,0.00164052092941169,0.00148781983535073,0.000779041728368846,-0.00464677095465671,0.0107065703048042,0.0032196719392541,-0.00340078220799267,0.0038403527233104,-0.00677934027488725,-0.00428300824270611,-0.00222604559743678,-0.00623399533693547,0.0109477742459472,-0.00245598622154475,0.00705896705588227
"2017-03-15",191.199997,79.230003,140.460007,178.710007,93.360001,108.879997,34.240002,42.119999,64.440002,82,246.779999,147.949997,175.809998,35.099998,128.960007,91.730003,127.879997,64.699997,64.75,57.66,34.630001,91.400002,122.989998,171.779999,113.080002,50.139999,89.919998,70.580002,85.800003,111.870003,0.00456056671916638,-0.0057890796653135,0.0105207764966488,-0.000111845343850447,0.0161973089057472,0.0140586482521128,0.0035109163696001,0.00356756235204214,0.0118640478092686,0.0123935816977623,-0.00380183268848011,0.00535390115122603,0.000512030280330755,-0.00227666581765051,0.0149215996597905,0.00240123444341922,0.000625735314534914,0.00775799117205977,0.00526473791869186,0.00661218701596678,0.011910089604303,0.00438599382509253,0.00301286819246283,0.0159609128460172,0.0111156715875982,0.0156786729295391,0.00412320189582971,-0.00198158588589692,0.00467291724522312,-0.0039253774914112
