"Index","AAPL.Close","MSFT.Close","EBAY.Close","GOOGL.Close","msft_r","aapl_r","ebay_r","googl_r"
"2018-03-28",166.479996,89.389999,40.110001,1005.179993,-0.000894176809051239,-0.0110490676262105,-0.00273495766447163,-0.00174787871820004
"2018-03-29",167.779999,91.269997,40.240002,1037.140015,0.0210314131449985,0.00780876400309372,0.00324111186135356,0.0317953224522645
"2018-04-02",166.679993,88.519997,39.360001,1012.630005,-0.0301303833723146,-0.00655624035377422,-0.0218688110403176,-0.0236323058078132
"2018-04-03",168.389999,89.709999,39.610001,1018.679993,0.0134433127014226,0.0102592156936314,0.00635162585488747,0.00597452966051493
"2018-04-04",171.610001,92.330002,39.790001,1029.709961,0.0292052505763598,0.0191222876603261,0.00454430687845719,0.0108277065180371
"2018-04-05",172.800003,92.379997,40.029999,1032.640015,0.000541481630207397,0.00693433945029809,0.00603161583232925,0.00284551389320775
"2018-04-06",168.380005,90.230003,39.09,1009.950012,-0.023273371615286,-0.025578691685555,-0.0234823638141983,-0.0219728101472031
"2018-04-09",170.050003,90.769997,38.880001,1020.090027,0.00598463905625723,0.00991803035045646,-0.00537219237656694,0.0100401157280248
"2018-04-10",173.25,92.879997,39.59,1036.5,0.023245566483824,0.0188179767335845,0.0182612906825801,0.0160867889751461
"2018-04-11",172.440002,91.860001,39.830002,1025.060059,-0.0109818694330923,-0.0046753131313132,0.00606218742106579,-0.011037087313073
"2018-04-12",174.139999,93.580002,40.529999,1037.290039,0.0187241561210085,0.00985848399607425,0.0175746162402903,0.0119309887187791
"2018-04-13",174.729996,93.080002,39.900002,1036.040039,-0.00534302189905911,0.00338806134942038,-0.0155439678150497,-0.0012050631482059
"2018-04-16",175.820007,94.169998,40.189999,1046.099976,0.0117103134570196,0.00623825917102416,0.00726809487377977,0.00970998863104744
"2018-04-17",178.240005,96.07,40.610001,1079.359985,0.0201762986126428,0.0137640649735613,0.010450410809913,0.0317942928621193
"2018-04-18",177.839996,96.440002,41.75,1075.390015,0.00385137920266487,-0.00224421560131793,0.0280718781563192,-0.00367807780089247
"2018-04-19",172.800003,96.110001,42.110001,1089.449951,-0.00342182697175819,-0.0283400422478642,0.00862277844311365,0.0130742668277426
"2018-04-20",165.720001,95,42.200001,1077.319946,-0.0115492767500855,-0.0409722330849729,0.00213725950754551,-0.0111340635601167
"2018-04-23",165.240005,95.349998,41.599998,1073.810059,0.0036841894736841,-0.00289642769191145,-0.014218080231799,-0.00325798015068046
"2018-04-24",162.940002,93.120003,41.18,1022.640015,-0.0233874677165699,-0.013919165640306,-0.0100961062546204,-0.047652788843916
"2018-04-25",163.649994,92.309998,40.970001,1022.98999,-0.00869850702217012,0.00435738303231403,-0.00509953861097612,0.000342226976127069
"2018-04-26",164.220001,94.260002,38.68,1043.310059,0.0211245156781392,0.00348308598165925,-0.0558945800367445,0.0198634094161565
"2018-04-27",162.320007,95.82,38.23,1031.449951,0.0165499466040748,-0.0115698087226292,-0.0116339193381594,-0.011367769243371
"2018-04-30",165.259995,93.519997,37.880001,1018.580017,-0.0240033709037778,0.0181122959167936,-0.0091550876275176,-0.0124775167108424
"2018-05-01",169.100006,95,37.830002,1040.75,0.015825524459758,0.0232361800567644,-0.00131993132735131,0.0217655781872659
"2018-05-02",176.570007,93.510002,37.18,1026.050049,-0.0156841894736842,0.0441750486986972,-0.0171821825438974,-0.0141243824165266
"2018-05-03",176.889999,94.07,37.639999,1026.300049,0.00598864279780464,0.00181226701769344,0.0123722162452933,0.00024365283179284
"2018-05-04",183.830002,95.160004,38,1051,0.0115871584989902,0.0392334390821045,0.00956432012657582,0.024066988035387
"2018-05-07",185.160004,96.220001,37.799999,1059.459961,0.0111391020958762,0.00723495613082781,-0.00526318421052629,0.00804943958135107
"2018-05-08",186.050003,95.809998,38.099998,1058.589966,-0.00426109951921538,0.00480664820033172,0.00793648169144134,-0.000821168361264779
"2018-05-09",187.360001,96.940002,38.23,1088.949951,0.0117942179687762,0.00704110711570372,0.00341212616336617,0.0286796455427578
"2018-05-10",190.039993,97.910004,38.5,1105.469971,0.0100062098203793,0.0143039708886423,0.00706251634841748,0.0151705962104405
"2018-05-11",188.589996,97.699997,38.259998,1103.380005,-0.00214489828843234,-0.00762995713223369,-0.00623381818181812,-0.00189056786238118
"2018-05-14",188.149994,98.029999,38.389999,1106.599976,0.00337770737086118,-0.00233311421248461,0.00339783081013234,0.00291827927405652
"2018-05-15",186.440002,97.32,38.080002,1084.869995,-0.00724267068491968,-0.00908845099405109,-0.00807494160132705,-0.0196367083600948
"2018-05-16",188.179993,97.150002,38.349998,1084.089966,-0.0017467940813809,0.00933271283702308,0.00709023072005088,-0.00071900688893145
"2018-05-17",186.990005,96.18,38.400002,1081.26001,-0.00998458033999827,-0.00632366906294868,0.00130388533527426,-0.00261044386421339
"2018-05-18",186.309998,96.360001,38.32,1069.640015,0.00187150135163217,-0.00363659544262807,-0.00208338530815699,-0.0107467166939801
"2018-05-21",187.630005,97.599998,38.290001,1084.01001,0.0128683788618891,0.00708500356486508,-0.000782854906054342,0.0134344216731646
"2018-05-22",187.160004,97.5,37.77,1075.310059,-0.00102456969312648,-0.00250493517814498,-0.013580595101055,-0.00802571094338889
"2018-05-23",188.360001,98.660004,38.040001,1085.959961,0.0118974769230769,0.00641161024980552,0.00714855705586426,0.00990402899225562
"2018-05-24",188.149994,98.309998,37.790001,1085.449951,-0.00354759766683166,-0.00111492354472864,-0.00657202926992562,-0.000469639782603282
"2018-05-25",188.580002,98.360001,37.939999,1084.079956,0.00050862578595523,0.00228545316881612,0.00396925101960188,-0.00126214478957587
"2018-05-29",187.899994,98.010002,37.529999,1068.069946,-0.00355834685280243,-0.00360593908573625,-0.0108065369216274,-0.0147682926073767
"2018-05-30",187.5,98.949997,37.849998,1077.469971,0.00959080686479319,-0.00212876004668738,0.00852648570547521,0.0088009451395985
"2018-05-31",186.869995,98.839996,37.720001,1100,-0.00111168270171846,-0.00336002666666668,-0.0034345312250742,0.0209101224223351
"2018-06-01",190.240005,100.790001,38.34,1135,0.0197289060999153,0.0180339813248243,0.0164368765525749,0.0318181818181817
"2018-06-04",191.830002,101.669998,39.07,1153.040039,0.0087309950517811,0.00835784776183113,0.0190401669274909,0.0158943074889868
"2018-06-05",193.309998,102.190002,40.040001,1151.02002,0.00511462585058764,0.00771514353630676,0.0248272587663168,-0.00175190707319406
"2018-06-06",193.979996,102.489998,39.950001,1146.949951,0.0029356687946831,0.00346592523372746,-0.00224775219161444,-0.00353605404708768
"2018-06-07",193.460007,100.879997,40.450001,1134.420044,-0.0157088597074614,-0.00268063207919655,0.0125156442424119,-0.0109245455645868
"2018-06-08",191.699997,101.629997,40.290001,1132.709961,0.00743457595463637,-0.00909753921388001,-0.00395550052025961,-0.00150745132638008
"2018-06-11",191.229996,101.050003,40.490002,1140.900024,-0.00570691741730545,-0.0024517527770227,0.004964035617671,0.0072305032020461
"2018-06-12",192.279999,101.309998,40.450001,1148.189941,0.00257293411460857,0.00549078607939735,-0.000987922895138271,0.0063896194641504
"2018-06-13",190.699997,100.849998,39.330002,1144.22998,-0.0045405192881357,-0.00821719371862495,-0.0276884789199388,-0.0034488727505757
"2018-06-14",190.800003,101.419998,39,1160.109985,0.00565195846607769,0.000524415320258376,-0.00839059199641023,0.0138783332700303
"2018-06-15",188.839996,100.129997,38.889999,1159.27002,-0.0127193948475527,-0.0102725732137435,-0.0028205384615384,-0.000724039109102348
"2018-06-18",188.740005,100.860001,38.860001,1183.579956,0.00729056248748305,-0.000529501176223413,-0.000771355123974304,0.0209700376794011
"2018-06-19",185.690002,100.860001,39.18,1178.689941,0,-0.016159812012297,0.00823466268052853,-0.00413154597220966
"2018-06-20",186.5,101.870003,39.259998,1184.069946,0.0100139003567925,0.00436209807354082,0.00204180704441059,0.00456439375009476
"2018-06-21",185.460007,101.139999,38.009998,1169.439941,-0.00716603493179435,-0.00557636997319044,-0.0318390235272045,-0.0123556932167924
"2018-06-22",184.919998,100.410004,38.09,1169.290039,-0.00721766864957163,-0.00291172748634694,0.00210476201550969,-0.000128182726401471
"2018-06-25",182.169998,98.389999,37.110001,1139.280029,-0.0201175671699007,-0.0148712958562762,-0.0257285114203205,-0.0256651549222682
"2018-06-26",184.429993,99.080002,37.07,1132.619995,0.00701293837801531,0.0124059670901462,-0.00107790350099957,-0.00584582704029823
"2018-06-27",184.160004,97.540001,36.299999,1116.939941,-0.0155430053382517,-0.00146391048228267,-0.0207715403291071,-0.013844055437146
"2018-06-28",185.5,98.629997,36.139999,1126.780029,0.0111748614806759,0.00727625961606737,-0.0044077136200471,0.00880986312584553
"2018-06-29",185.110001,98.610001,36.259998,1129.189941,-0.000202737509968798,-0.00210242048517517,0.00332039300831188,0.00213875995134449
"2018-07-02",187.179993,100.010002,36.669998,1142.109985,0.014197353065639,0.0111824968333287,0.0113072262166147,0.0114418695481453
"2018-07-03",183.919998,99.050003,36.639999,1116.280029,-0.00959902990502881,-0.0174163645790926,-0.000818080219147976,-0.0226159970048769
"2018-07-05",185.399994,99.760002,37.029999,1141.290039,0.00716808660773083,0.00804695528541699,0.0106441050939983,0.0224047813722912
"2018-07-06",187.970001,101.160004,37.389999,1155.079956,0.0140337006007678,0.0138619583774098,0.00972184741349857,0.0120827454273436
"2018-07-09",190.580002,101.849998,37.91,1167.280029,0.00682081823563396,0.0138851996920508,0.0139074890052817,0.0105621025943938
"2018-07-10",190.350006,102.120003,37.040001,1167.140015,0.0026510064339913,-0.00120682126973637,-0.022949063571617,-0.000119948938148151
"2018-07-11",187.880005,101.980003,36.98,1171.459961,-0.00137093611327055,-0.0129761015085021,-0.00161989736447365,0.00370130913556244
"2018-07-12",191.029999,104.190002,37.549999,1201.26001,0.0216709054225073,0.016765988482915,0.015413710113575,0.0254383845731796
"2018-07-13",191.330002,105.43,37.610001,1204.420044,0.0119013146770071,0.00157044967581244,0.00159792281219495,0.00263059951525402
"2018-07-16",190.910004,104.910004,37.73,1196.51001,-0.00493214455088686,-0.00219514971833856,0.0031906141135174,-0.00656750445112986
"2018-07-17",191.449997,105.949997,37.810001,1213.079956,0.00991319188206297,0.00282852123349175,0.00212035515504905,0.0138485644595652
"2018-07-18",190.399994,105.120003,37.950001,1212.910034,-0.00783382749883421,-0.00548447645052719,0.0037027240491212,-0.000140074855873751
"2018-07-19",191.880005,104.400002,34.110001,1199.099976,-0.00684932438595909,0.00777316726175958,-0.101185768084697,-0.0113858881639032
"2018-07-20",191.440002,106.269997,34.200001,1197.880005,0.0179118291587772,-0.00229311542909338,0.00263852235008732,-0.00101740557452901
"2018-07-23",191.610001,107.970001,33.790001,1211,0.0159970268936771,0.000888001453322351,-0.0119883037430322,0.010952678853672
"2018-07-24",193,107.660004,33.52,1258.150024,-0.00287114010492595,0.00725431341133387,-0.00799055910060475,0.03893478447564
"2018-07-25",194.820007,110.830002,33.889999,1275.939941,0.0294445279790254,0.00943008808290147,0.0110381563245823,0.0141397422093124
"2018-07-26",194.210007,109.620003,34.43,1285.5,-0.0109176123627607,-0.00313109525758315,0.015933933783828,0.00749256190891501
"2018-07-27",190.979996,107.68,33.810001,1252.890015,-0.0176975273390568,-0.0166315374263901,-0.0180075225094395,-0.0253675495915986
"2018-07-30",189.910004,105.370003,33.669998,1230.040039,-0.0214524238484399,-0.00560263913713777,-0.00414087535815222,-0.0182378147534362
"2018-07-31",190.289993,106.080002,33.450001,1227.219971,0.00673815108461184,0.00200088985306968,-0.0065339178220325,-0.00229266358052271
"2018-08-01",201.5,106.279999,33.09,1232.98999,0.00188534121633976,0.0589101235607277,-0.0107623614121864,0.00470169907298557
"2018-08-02",207.389999,107.57,33.220001,1241.130005,0.0121377588646758,0.0292307642679901,0.00392870957993341,0.00660185002799563
"2018-08-03",207.990005,108.040001,33.66,1238.160034,0.00436925722785175,0.00289312890155324,0.0132450026115289,-0.00239295721482458
"2018-08-06",209.070007,108.129997,33.990002,1237.670044,0.000832987774592953,0.00519256682550684,0.00980398098633395,-0.00039574044270918
"2018-08-07",207.110001,108.879997,33.779999,1255.839966,0.00693609563311104,-0.00937487891316713,-0.00617837562939838,0.0146807479813256
"2018-08-08",207.25,109.489998,33.84,1261.329956,0.00560250750190594,0.000675964460064904,0.00177622859017856,0.00437156815249828
"2018-08-09",208.880005,109.669998,34.150002,1264.459961,0.00164398578215352,0.00786492159227992,0.00916081560283688,0.00248151166561206
"2018-08-10",207.529999,109,34.09,1252.51001,-0.00610921867619629,-0.00646306955038611,-0.00175701307425979,-0.00945063613603825
"2018-08-13",208.869995,108.209999,33.880001,1248.640015,-0.00724771559633031,0.0064568785546999,-0.00616013493693179,-0.00308979167360113
"2018-08-14",209.75,109.559998,34.400002,1258.140015,0.0124757324875311,0.00421317097269047,0.0153483171384794,0.00760827771485451
"2018-08-15",210.240005,107.660004,33.860001,1232.219971,-0.0173420412074121,0.00233613825983303,-0.0156977025757151,-0.0206018755392657
"2018-08-16",213.320007,107.639999,33.77,1224.060059,-0.000185816452319632,0.014649933061027,-0.00265803299887657,-0.00662212282874941
"2018-08-17",217.580002,107.580002,34.009998,1215.849976,-0.000557385735390103,0.0199699740306121,0.00710684039087939,-0.0067072550400078
"2018-08-20",215.460007,106.870003,34.02,1221.949951,-0.00659973031047156,-0.00974351953540298,0.00029408999083147,0.0050170457872345
"2018-08-21",215.039993,105.980003,34.529999,1217.410034,-0.00832787475452768,-0.00194938265271649,0.0149911522633743,-0.00371530519419783
"2018-08-22",215.050003,107.059998,34.700001,1221.75,0.0101905545331982,4.65494806818345e-05,0.00492331320368722,0.00356491722492236
"2018-08-23",215.490005,107.559998,34.400002,1221.160034,0.00467027843583567,0.00204604507724659,-0.00864550407361664,-0.000482886024145701
"2018-08-24",216.160004,108.400002,34.529999,1236.75,0.00780963197860984,0.00310918828926665,0.0037789823384311,0.0127665216400294
"2018-08-27",217.940002,109.599998,34.580002,1256.27002,0.011070073596493,0.00823463160187576,0.00144810314069233,0.0157833191833434
"2018-08-28",219.699997,110.260002,34.740002,1245.859985,0.00602193441645871,0.00807559412613013,0.00462695172776439,-0.00828646296916313
"2018-08-29",222.979996,112.019997,34.93,1264.650024,0.0159622253589293,0.0149294449011759,0.00546914188433267,0.0150819829083764
"2018-08-30",225.029999,111.949997,34.799999,1254.439941,-0.000624888429518577,0.00919366327372262,-0.00372175780131689,-0.00807344546415001
"2018-08-31",227.630005,112.330002,34.610001,1231.800049,0.00339441724147616,0.0115540417346756,-0.00545971280056656,-0.0180478086355831
"2018-09-04",228.360001,111.709999,34.799999,1211.310059,-0.00551947822452636,0.00320694101816676,0.00548968490350532,-0.0166341850827447
"2018-09-05",226.869995,108.489998,34.130001,1199.099976,-0.0288246444259658,-0.00652481167225083,-0.0192528166451958,-0.0100800640672298
"2018-09-06",223.100006,108.739998,33.66,1183.98999,0.00230435989131461,-0.0166173979948295,-0.013770904958368,-0.0126011060815833
"2018-09-07",221.300003,108.209999,33.990002,1177.589966,-0.00487400229674462,-0.00806814411291412,0.00980398098633395,-0.00540547137564906
"2018-09-10",218.330002,109.379997,33.709999,1175.060059,0.0108122910157313,-0.0134207002247533,-0.00823780475211489,-0.00214837683153302
"2018-09-11",223.850006,111.239998,34.110001,1189.98999,0.0170049465260087,0.0252828468347652,0.0118659748402838,0.0127056748169161
"2018-09-12",221.070007,111.709999,34.259998,1171.599976,0.00422510795082887,-0.0124190258006962,0.00439744929940078,-0.0154539232720773
"2018-09-13",226.410004,112.910004,34.439999,1182.140015,0.0107421449354772,0.0241552306098221,0.00525396995061111,0.00899627792412994
"2018-09-14",223.839996,113.370003,34.099998,1177.97998,0.00407403227086944,-0.011351123866417,-0.00987227090221465,-0.00351907130053442
"2018-09-17",217.880005,112.139999,34.200001,1159.829956,-0.0108494660620234,-0.0266261218124754,0.00293263946819011,-0.0154077525154545
"2018-09-18",218.240005,113.209999,34.119999,1167.109985,0.00954164445819194,0.00165228562391473,-0.00233923969768302,0.00627680718396628
"2018-09-19",218.369995,111.699997,34.220001,1174.27002,-0.0133380621264735,0.00059562865204299,0.00293089105893585,0.00613484169617484
"2018-09-20",220.029999,113.57,34.240002,1191.569946,0.0167412985695963,0.00760179529243477,0.000584482741540437,0.0147324939795364
"2018-09-21",217.660004,114.260002,34.040001,1172.119995,0.00607556573038659,-0.0107712357895344,-0.00584115035974586,-0.0163229620428846
"2018-09-24",220.789993,114.669998,33.720001,1179.560059,0.00358827229847236,0.0143801752388097,-0.0094007047767124,0.00634752758398238
"2018-09-25",222.190002,114.449997,32.759998,1193.890015,-0.0019185576335321,0.00634090785083719,-0.02846983901335,0.0121485598725246
"2018-09-26",220.419998,113.980003,33.580002,1194.060059,-0.00410654445014969,-0.00796617302339286,0.0250306486587697,0.000142428530152339
"2018-09-27",224.949997,114.410004,33.34,1207.359985,0.00377260035692406,0.0205516697264465,-0.00714717050940017,0.0111384062298663
"2018-09-28",225.740005,114.370003,33.02,1207.079956,-0.000349628516751022,0.00351192714174609,-0.00959808038392318,-0.000231934968426217
"2018-10-01",227.259995,115.610001,32.509998,1208.530029,0.010841986250538,0.00673336566994398,-0.0154452453058752,0.00120130650235062
"2018-10-02",229.279999,115.150002,32.560001,1207.640015,-0.00397888587510686,0.00888851555241832,0.00153808068520944,-0.000736443430153333
"2018-10-03",232.070007,115.169998,32.75,1211.530029,0.000173651755559723,0.0121685625094581,0.00583534994363166,0.00322117017627988
"2018-10-04",227.990005,112.790001,32.630001,1177.069946,-0.0206650780700717,-0.0175809104017479,-0.00366409160305348,-0.0284434410828788
"2018-10-05",224.289993,112.129997,32.240002,1167.829956,-0.00585161799936507,-0.0162288342420975,-0.0119521602221221,-0.00784999228924332
"2018-10-08",223.770004,110.849998,32.580002,1155.920044,-0.0114153128890212,-0.00231837806513291,0.0105459050529837,-0.0101983271955048
"2018-10-09",226.869995,112.260002,33.279999,1145.170044,0.0127199280598995,0.0138534698332489,0.0214854805717937,-0.00929995119973881
"2018-10-10",216.360001,106.160004,31.67,1092.160034,-0.0543381248113642,-0.0463260644052995,-0.0483773752517239,-0.0462900774236459
"2018-10-11",214.449997,105.910004,31.4,1090.73999,-0.00235493585701074,-0.00882789790706284,-0.00852541837701304,-0.00130021604507824
"2018-10-12",222.110001,109.57,31.719999,1120.540039,0.034557604208947,0.0357193010359427,0.0101910509554142,0.0273209465804953
"2018-10-15",217.360001,107.599998,31.860001,1102.439941,-0.0179793921693894,-0.0213857997326289,0.00441368235856499,-0.0161530131633252
"2018-10-16",222.149994,111,32.25,1133.079956,0.0315985321858463,0.0220371410469398,0.0122410228424035,0.0277929108520933
"2018-10-17",221.190002,110.709999,32.02,1127.589966,-0.00261262162162168,-0.00432136856145937,-0.00713178294573635,-0.00484519205456679
"2018-10-18",216.020004,108.5,31.549999,1097.910034,-0.0199620541953035,-0.0233735609803918,-0.0146783572767022,-0.0263215644825985
"2018-10-19",219.309998,108.660004,28.75,1105.180054,0.0014746912442396,0.0152300432324777,-0.0887479901346431,0.00662169009742364
"2018-10-22",220.649994,109.629997,28.49,1111.369995,0.00892686328264825,0.00611005431681222,-0.0090434782608696,0.00560084393271199
"2018-10-23",222.729996,108.099998,28.190001,1114.910034,-0.0139560251926305,0.0094267031795161,-0.0105299754299755,0.0031852929410785
"2018-10-24",215.089996,102.32,27.290001,1057.119995,-0.0534689926636261,-0.0343016214125016,-0.0319262138373105,-0.0518338137048284
"2018-10-25",219.800003,108.300003,28.059999,1103.589966,0.058444126270524,0.0218978431707255,0.0282153892189305,0.0439590313491327
"2018-10-26",216.300003,106.959999,27.34,1083.75,-0.0123730744494994,-0.0159235666616437,-0.0256592667733168,-0.0179776607356359
"2018-10-29",212.240005,103.849998,26.82,1034.72998,-0.0290762998230768,-0.018770217030464,-0.0190197512801755,-0.0452318523644751
"2018-10-30",213.300003,103.730003,27.42,1049.51001,-0.00115546463467431,0.00499433648241765,0.022371364653244,0.0142839487457393
"2018-10-31",218.860001,106.809998,29.030001,1090.579956,0.0296924217769472,0.0260665631589325,0.0587163019693653,0.0391324957443713
"2018-11-01",222.220001,105.919998,29.52,1085.97998,-0.00833255328775484,0.015352279926198,0.0168790555673768,-0.00421791724182397
"2018-11-02",207.479996,106.160004,29.870001,1071.48999,0.00226591771650142,-0.066330685508367,0.0118564024390244,-0.0133427781974397
"2018-11-05",201.589996,107.510002,29.639999,1055.72998,0.0127166347883709,-0.0283882789355751,-0.00770010017743217,-0.0147084995166403
"2018-11-06",203.770004,107.720001,29.950001,1069.569946,0.00195329733134963,0.0108140683727183,0.0104589072354557,0.013109380487613
"2018-11-07",209.949997,111.959999,29.860001,1108.23999,0.039361288160404,0.0303282763836035,-0.00300500824691119,0.0361547593447431
"2018-11-08",208.490005,111.75,29.84,1094.630005,-0.00187566096709235,-0.00695399867045488,-0.000669825831553061,-0.0122807199909832
"2018-11-09",204.470001,109.57,29.629999,1077.02002,-0.0195078299776287,-0.0192815190349293,-0.00703756702412861,-0.0160876140061591
"2018-11-12",194.169998,106.870003,28.959999,1049.359985,-0.02464175412978,-0.0503741524410714,-0.022612218110436,-0.025682006356762
"2018-11-13",192.229996,106.940002,28.1,1047.969971,0.000654992028024992,-0.00999125518866206,-0.0296960990917161,-0.00132463026975449
"2018-11-14",186.800003,104.970001,27.889999,1054.579956,-0.0184215537979886,-0.0282473761275009,-0.00747334519572962,0.00630741832582538
"2018-11-15",191.410004,107.279999,28.17,1071.050049,0.0220062682480113,0.0246788058135095,0.0100394768748469,0.0156176806758879
"2018-11-16",193.529999,108.290001,28.120001,1068.27002,0.00941463468880155,0.0110756750206222,-0.00177490237841682,-0.00259561073041881
"2018-11-19",185.860001,104.620003,27.959999,1027.420044,-0.0338904604867444,-0.0396320882531498,-0.00568997134815175,-0.0382393732251327
"2018-11-20",176.979996,101.709999,28.16,1030.449951,-0.0278149867764772,-0.0477779239869907,0.00715311184381662,0.00294904408152674
"2018-11-21",176.779999,103.110001,28.34,1043.430054,0.0137646447130533,-0.00113005426895818,0.00639204545454541,0.0125965390045419
"2018-11-23",172.289993,103.07,28.440001,1030.099976,-0.000387944909437055,-0.0253988348534836,0.00352861679604799,-0.012775248277447
"2018-11-26",174.619995,106.470001,28.799999,1055.939941,0.0329872998932765,0.0135237221815894,0.0126581570795303,0.0250849098165595
"2018-11-27",174.240005,107.139999,28.74,1052.280029,0.00629283360296018,-0.00217609672935792,-0.00208329868344792,-0.00346602288434517
"2018-11-28",180.940002,111.120003,29.76,1091.790039,0.0371476949519105,0.0384526905861831,0.0354906054279751,0.037547049180005
"2018-11-29",179.550003,110.190002,29.52,1094.579956,-0.00836933922688965,-0.00768209895344196,-0.00806451612903236,0.00255536037181225
