"Index","AAPL.Close","MSFT.Close","msft_r","aapl_r"
"2007-06-13",16.785715,30.389999,0.0179287341845291,-0.0242150964384407
"2007-06-14",16.964285,30.52,0.00426863239311626,0.0105820246720825
"2007-06-15",17.214285,30.49,-0.000983445416093076,0.0146293106274462
"2007-06-18",17.870001,30.51,0.000655737728414874,0.0373838227494243
"2007-06-19",17.665714,30.459999,-0.0016401840915039,-0.0114976862293132
"2007-06-20",17.364286,30.01,-0.0148836551847986,-0.0172101307407777
"2007-06-21",17.700001,30.219999,0.00697326430164891,0.0191491279160041
"2007-06-22",17.571428,29.49,-0.0244527009267399,-0.00729052228017846
"2007-06-25",17.477142,29.49,0,-0.00538031808132322
"2007-06-26",17.092857,29.52,0.00101677690508728,-0.0222331987740962
"2007-06-27",17.412857,29.870001,0.0117866659741521,0.0185481844669542
"2007-06-28",17.222857,29.83,-0.00134006717976698,-0.0109714444400115
"2007-06-29",17.434286,29.469999,-0.0121418357098673,0.0122013302129234
"2007-07-02",17.322857,29.74,0.00912017821521927,-0.00641188383969649
"2007-07-03",18.167143,30.02,0.00937088517330675,0.0475877894993033
"2007-07-05",18.964285,29.99,-0.000999833444398135,0.042942840561119
"2007-07-06",18.9,29.969999,-0.000667144799046504,-0.00339555133635416
"2007-07-09",18.618572,29.870001,-0.00334218225544713,-0.0150023448869598
"2007-07-10",18.907143,29.33,-0.0182437827170645,0.0153802099948837
"2007-07-11",18.912857,29.49,0.0054403398378251,0.000302168167291228
"2007-07-12",19.152857,30.07,0.0194767741732531,0.0126099397585548
"2007-07-13",19.675714,29.82,-0.00834868766384522,0.0269331882533956
"2007-07-16",19.728571,30.030001,0.00701760595867906,0.00268280628378159
"2007-07-17",19.844286,30.780001,0.0246682456040901,0.0058482171152523
"2007-07-18",19.731428,30.92,0.00453806281985969,-0.00570341224564253
"2007-07-19",20,31.51,0.018901732049962,0.0135195790478373
"2007-07-20",20.535715,31.16,-0.0111697347666357,0.0264332918507639
"2007-07-23",20.528572,31.190001,0.000962341678721668,-0.00034789353932041
"2007-07-24",19.27,30.799999,-0.0125829051692734,-0.0632681894391594
"2007-07-25",19.608572,30.709999,-0.00292635562194876,0.0174173351406743
"2007-07-26",20.857143,29.98,-0.0240578092155954,0.0617296619353889
"2007-07-27",20.549999,29.389999,-0.0198760462688048,-0.0148355872218962
"2007-07-30",20.204287,29.4,0.000340227938989024,-0.0169660826676279
"2007-07-31",18.822857,28.99,-0.0140437314110717,-0.0708228803882993
"2007-08-01",19.285715,29.299999,0.0106365389597638,0.0242927371956374
"2007-08-02",19.498571,29.52,0.00748051783894388,0.0109765144130058
"2007-08-03",18.835714,28.959999,-0.0191524667451435,-0.0345864322579281
"2007-08-06",19.321428,29.540001,0.0198297779685084,0.0254599905211856
"2007-08-07",19.290001,29.549999,0.000338399055522132,-0.00162786033844764
"2007-08-08",19.144285,30,0.0151136716509965,-0.00758264109179363
"2007-08-09",18.055714,29.299999,-0.0236098997688274,-0.0585420378864896
"2007-08-10",17.857143,28.709999,-0.0203420225914255,-0.0110586035326969
"2007-08-13",18.255714,28.629999,-0.00279037512027625,0.0220745306676338
"2007-08-14",17.718571,28.27,-0.0126539124761273,-0.0298648283303935
"2007-08-15",17.128571,28.1,-0.006031595365799,-0.0338654106269236
"2007-08-16",16.721428,27.809999,-0.0103739440521156,-0.0240568772491287
"2007-08-17",17.437143,28.25,0.0156978253048656,0.0419115755455519
"2007-08-20",17.459999,28.26,0.000353919663931279,0.00130990688395816
"2007-08-21",18.224285,28.07,-0.00674598688259032,0.0428425521630307
"2007-08-22",18.93,28.219999,0.00532952061501524,0.0379929199205149
"2007-08-23",18.724285,28.299999,0.00283085832469609,-0.0109266207926462
"2007-08-24",19.328571,28.809999,0.0178607450727641,0.0317630195198948
"2007-08-27",18.892857,28.49,-0.0111693658764498,-0.0228004498268213
"2007-08-28",18.117144,27.93,-0.0198517685527313,-0.0419252418235554
"2007-08-29",19.154285,28.59,0.0233556263771351,0.0556677780891861
"2007-08-30",19.464285,28.450001,-0.00490881061249615,0.0160547974035024
"2007-08-31",19.782858,28.73,0.009793677269474,0.0162345573494043
"2007-09-04",20.594286,28.809999,0.00278064139506817,0.0401978535379923
"2007-09-05",19.537144,28.48,-0.0115204278424916,-0.0526961844657663
"2007-09-06",19.287144,28.91,0.01498546948448,-0.0128787142437123
"2007-09-07",18.824286,28.440001,-0.0163909159314715,-0.0242909152889008
"2007-09-10",19.530001,28.48,0.00140544644699148,0.0368039514120544
"2007-09-11",19.355715,28.93,0.0156770324442688,-0.00896407138574506
"2007-09-12",19.549999,28.93,0,0.00998751057435987
"2007-09-13",19.6,29.16,0.00791878815241365,0.00255433095599367
"2007-09-14",19.83,29.040001,-0.00412368274860064,0.0116663762952327
"2007-09-17",19.772858,28.73,-0.0107323514006583,-0.00288575332893926
"2007-09-18",20.131428,28.93,0.00693724599684531,0.0179719868300587
"2007-09-19",20.110001,28.67,-0.00902783909276517,-0.00106492252176027
"2007-09-20",20.044285,28.42,-0.00875815722632378,-0.0032731777958519
"2007-09-21",20.592857,28.65,0.00806032049179395,0.0270001923766676
"2007-09-24",21.182858,29.08,0.0148972095045701,0.0282480015993252
"2007-09-25",21.882856,29.559999,0.0163714095851826,0.0325112295087888
"2007-09-26",21.824286,29.5,-0.00203179890472693,-0.00268011278609981
"2007-09-27",22.071428,29.49,-0.000339040518589684,0.0112605349786254
"2007-09-28",21.924286,29.459999,-0.00101784573703245,-0.00668894922896612
"2007-10-01",22.334286,29.77,0.0104677979375327,0.0185280143659496
"2007-10-02",22.635714,29.700001,-0.00235409554899801,0.0134059379298357
"2007-10-03",22.559999,29.450001,-0.0084531354252344,-0.00335054215572228
"2007-10-04",22.32,29.709999,0.00878971176236254,-0.0106952447905058
"2007-10-05",23.064285,29.84,0.0043661195197453,0.0328021796665201
"2007-10-08",23.987143,29.84,0,0.0392326612920058
"2007-10-09",23.98,30.1,0.00867539641926962,-0.000297828872267925
"2007-10-10",23.827143,30.23,0.00430963703653697,-0.00639475657003663
"2007-10-11",23.175714,29.91,-0.01064193614951,-0.0277204729905134
"2007-10-12",23.892857,30.17,0.00865518052911307,0.0304746239351332
"2007-10-15",23.854286,30.040001,-0.00431819298608849,-0.00161563628592809
"2007-10-16",24.225714,30.32,0.00927770058928967,0.0154507233386765
"2007-10-17",24.678572,31.08,0.0247569647252757,0.018520705720614
"2007-10-18",24.785715,31.16,0.00257069550310085,0.00433214240273028
"2007-10-19",24.345715,30.17,-0.0322871678315777,-0.0179116204662684
"2007-10-22",24.908571,30.51,0.0112064455576082,0.0228561024253215
"2007-10-23",26.594286,30.9,0.0127016851751214,0.0654844195730724
"2007-10-24",26.561428,31.25,0.0112631922787112,-0.0012362924589846
"2007-10-25",26.111429,31.99,0.023403977779016,-0.0170869770212687
"2007-10-26",26.385714,35.029999,0.0907814547010086,0.0104496161195944
"2007-10-29",26.441429,34.57,-0.0132185547289021,0.00210933310013228
"2007-10-30",26.714285,35.57,0.0285163320268307,0.0102663806396621
"2007-10-31",27.135714,36.810001,0.0342669885970963,0.0156522789879294
"2007-11-01",26.777143,37.060001,0.00676867328302366,-0.013302069569967
"2007-11-02",26.838572,37.060001,0,0.00229145603594505
"2007-11-05",26.597143,36.73,-0.00894438800890818,-0.00903630251103582
"2007-11-06",27.398571,36.41,-0.00875039764423358,0.0296870547451467
"2007-11-07",26.614286,35.52,-0.0247475440633727,-0.0290427194617209
"2007-11-08",25.067142,34.740002,-0.0222040997404886,-0.0598902344137517
"2007-11-09",23.624287,33.73,-0.0295041693099223,-0.0592826118436465
"2007-11-12",21.965714,33.380001,-0.0104307008818112,-0.0727925098708195
"2007-11-13",24.280001,34.459999,0.0318422538888834,0.100170224218073
"2007-11-14",23.73,33.93,-0.0154996232844922,-0.022912936929786
"2007-11-15",23.471428,33.759998,-0.00502296831009019,-0.0109562188054722
"2007-11-16",23.77,34.09,0.00972747566376331,0.0126404297299025
"2007-11-19",23.421429,33.959999,-0.00382075415307304,-0.0147729088384971
"2007-11-20",24.121429,34.580002,0.0180922060953042,0.0294492430099069
"2007-11-21",24.065714,34.23,-0.0101730855499489,-0.0023124435838624
"2007-11-23",24.505714,34.110001,-0.00351182679462436,0.0181181428882242
"2007-11-26",24.648571,32.970001,-0.0339925383332269,0.00581261235797292
"2007-11-27",24.972857,33.060001,0.0027260352266687,0.0130705878414359
"2007-11-28",25.745714,33.700001,0.0191737443909945,0.0304786516067477
"2007-11-29",26.327143,33.59,-0.00326946340770462,0.0223322935608321
"2007-11-30",26.031429,33.599998,0.000297603821145742,-0.0112958445208484
"2007-12-03",25.551428,32.919998,-0.0204456923898211,-0.0186114101951524
"2007-12-04",25.687143,32.77,-0.00456685234480281,0.005297388850797
"2007-12-05",26.5,34.150002,0.0412491818712279,0.0311541386425178
"2007-12-06",27.135714,34.549999,0.0116448766881674,0.023705987057058
"2007-12-07",27.757143,34.529999,-0.000579038828542267,0.0226424924255269
"2007-12-10",27.744286,34.759998,0.00663876041821432,-0.000463303394584003
"2007-12-11",26.934286,34.099998,-0.0191699172213475,-0.0296298615596577
"2007-12-12",27.265715,34.470001,0.0107920839010647,0.0122300046104873
"2007-12-13",27.404285,35.220001,0.0215247219215104,0.00506933589718095
"2007-12-14",27.198572,35.310001,0.00255210679986551,-0.00753491610440937
"2007-12-17",26.342857,34.389999,-0.0264004428949294,-0.0319673152795921
"2007-12-18",26.139999,34.740002,0.0101260230175266,-0.00773048670365828
"2007-12-19",26.16,34.790001,0.00143819952426139,0.000764856648469703
"2007-12-20",26.744286,35.52,0.0207659002162273,0.0220893164590557
"2007-12-21",27.701429,36.060001,0.01508832738276,0.0351631572622546
"2007-12-24",28.4,36.580002,0.0143174521306744,0.0249051448568522
"2007-12-26",28.421429,36.610001,0.000819756809681937,0.000754257729629337
"2007-12-27",28.367144,35.970001,-0.0176361689386084,-0.00191182886510299
"2007-12-28",28.547142,36.119999,0.00416141535481396,0.00632525198067579
"2007-12-31",28.297142,35.599998,-0.0145011191850837,-0.00879601586223666
"2008-01-02",27.834286,35.220001,-0.0107314502171896,-0.0164922400022647
"2008-01-03",27.847143,35.369999,0.0042498434838234,0.000461805684925931
"2008-01-04",25.721428,34.380001,-0.0283889459034605,-0.0794059570092673
"2008-01-07",25.377142,34.610001,0.0066676574992548,-0.0134755712311088
"2008-01-08",24.464285,33.450001,-0.0340908700710325,-0.0366345487024704
"2008-01-09",25.628571,34.439999,0.0291668340539215,0.0464934849570335
"2008-01-10",25.431429,34.330002,-0.00319898479584246,-0.00772201251946303
"2008-01-11",24.67,33.91,-0.0123097095901352,-0.0303978407862457
"2008-01-14",25.540001,34.389999,0.0140558392284071,0.034657959217395
"2008-01-15",24.148571,34,-0.0114052707497927,-0.0560206832534513
"2008-01-16",22.805714,33.23,-0.0229074422496587,-0.0572140879081777
"2008-01-17",22.984285,33.110001,-0.00361770060499289,0.00779960293346482
"2008-01-18",23.051428,33.009998,-0.00302489648411086,0.00291699827085568
"2008-01-22",22.234285,31.959999,-0.0323253956684373,-0.0360922528657306
"2008-01-23",19.867144,31.93,-0.00093908288227107,-0.112568154975429
"2008-01-24",19.371429,33.25,0.0405087603751726,-0.0252680633853166
"2008-01-25",18.572857,32.939999,-0.00936707271059678,-0.0420980347478275
"2008-01-28",18.572857,32.720001,-0.00670115209437361,0
"2008-01-29",18.79143,32.599998,-0.00367431527392625,0.0116997010133435
"2008-01-30",18.882856,32.200001,-0.012345743416704,0.00485350562307207
"2008-01-31",19.337143,32.599998,0.012345743416704,0.0237733337268433
"2008-02-01",19.107143,30.450001,-0.0682262000263387,-0.0119655099928684
"2008-02-04",18.807142,30.190001,-0.00857525015433014,-0.0158255528858233
"2008-02-05",18.48,29.07,-0.0378040622715132,-0.0175476250980768
"2008-02-06",17.428572,28.52,-0.0191011190246893,-0.05857813774871
"2008-02-07",17.32,28.120001,-0.0141244930417543,-0.00624902533053895
"2008-02-08",17.925714,28.559999,0.0155259999530366,0.0343743151940799
"2008-02-11",18.492857,28.209999,-0.0123306128918959,0.031148331088874
"2008-02-12",17.837143,28.34,0.00459774469705243,-0.036101580829988
"2008-02-13",18.485714,28.959999,0.0216412987245942,0.0357152489682813
"2008-02-14",18.20857,28.5,-0.0160114457125236,-0.0151058551806909
"2008-02-15",17.804285,28.42,-0.00281096460565022,-0.0224532037106253
"2008-02-19",17.454287,28.17,-0.0088355407806735,-0.0198538668361046
"2008-02-20",17.688572,28.219999,0.00177332910052508,0.0133334895126156
"2008-02-21",17.362858,28.1,-0.00426133464910627,-0.0185854543223729
"2008-02-22",17.065714,27.68,-0.0150594455902313,-0.0172619055115173
"2008-02-25",17.105715,27.84,0.00576370471675025,0.00234119669219135
"2008-02-26",17.021429,28.379999,0.0192108010295953,-0.00493953853124784
"2008-02-27",17.565714,28.26,-0.00423725923943286,0.0314758542417906
"2008-02-28",18.558571,27.93,-0.0117459972992959,0.0549827969498424
"2008-02-29",17.860001,27.200001,-0.0264843698904285,-0.0383680994200244
"2008-03-03",17.389999,26.99,-0.00775058303674347,-0.0266683605775158
"2008-03-04",17.802856,27.59,0.0219869611992811,0.0234636230037299
"2008-03-05",17.784286,28.120001,0.0190277142751465,-0.00104363546167852
"2008-03-06",17.275715,27.57,-0.0197528774686355,-0.0290135003158252
"2008-03-07",17.464285,27.870001,0.010822652339026,0.0108561803117682
"2008-03-10",17.098572,28.049999,0.00643771894334932,-0.0211629871502388
"2008-03-11",18.192858,29.280001,0.0429161269280347,0.0620341482347708
"2008-03-12",18.004286,28.629999,-0.0224496390644893,-0.0104192588210794
"2008-03-13",18.277143,28.620001,-0.000349275112720981,0.0150414221195176
"2008-03-14",18.087143,27.959999,-0.0233309274686757,-0.0104499084077232
"2008-03-17",18.104286,28.299999,0.0120868877132727,0.000947351445123257
"2008-03-18",18.974285,29.42,0.0388129458597892,0.0469359355920784
"2008-03-19",18.524286,28.620001,-0.0275689061043862,-0.0240020134830727
"2008-03-20",19.038572,29.18,0.0193777340257344,0.0273843986213307
"2008-03-24",19.932858,29.17,-0.000342759215009814,0.0459024992997277
"2008-03-25",20.139999,29.139999,-0.00102901742966166,0.0103383117876761
"2008-03-26",20.722857,28.559999,-0.0201046639925906,0.0285294563482719
"2008-03-27",20.035715,28.049999,-0.0180185061392968,-0.0337208629881385
"2008-03-28",20.43,27.91,-0.00500354876984987,0.0194879778314152
"2008-03-31",20.5,28.379999,0.0166995889475832,0.00342047731483186
"2008-04-01",21.361429,29.5,0.0387056268499602,0.0411620264589398
"2008-04-02",21.07,29.16,-0.0115923562053171,-0.0137366847872049
"2008-04-03",21.658571,29,-0.0055020771539831,0.0275510374344661
"2008-04-04",21.868572,29.16,0.0055020771539831,0.00964927238175228
"2008-04-07",22.27,29.16,0,0.0181899436369606
"2008-04-08",21.834286,28.75,-0.0141601398970979,-0.0197589946603109
"2008-04-09",21.634285,28.889999,0.00485771262073076,-0.0092021617795881
"2008-04-10",22.078571,29.110001,0.00758631224589745,0.0203281752822408
"2008-04-11",21.02,28.280001,-0.0289269157209375,-0.0491331346628132
"2008-04-14",21.111429,28.059999,-0.00780983735265472,0.0043401871568296
"2008-04-15",21.197144,28.25,0.00674841855605468,0.00405190301605263
"2008-04-16",21.957144,28.950001,0.0244767809688682,0.0352260979169952
"2008-04-17",22.07,29.219999,0.00928313353809962,0.00512666672996254
"2008-04-18",23.005714,30,0.0263440095627376,0.0415233995883031
"2008-04-21",24.022858,30.42,0.0139029051689912,0.0432631738966833
"2008-04-22",22.885714,30.25,-0.00560410235429609,-0.0484929206590805
"2008-04-23",23.27,31.450001,0.038902830466101,0.0166521042196495
"2008-04-24",24.134285,31.799999,0.0110672433966381,0.0364684663335302
"2008-04-25",24.247143,29.83,-0.0639516598129326,0.00466535236210674
"2008-04-28",24.605715,28.99,-0.0285636555930928,0.014679937020218
"2008-04-29",25.007143,28.639999,-0.012146635757321,0.0161827710279598
"2008-04-30",24.85,28.52,-0.00419871163014784,-0.00630375151537743
"2008-05-01",25.714285,29.4,0.0303890787985406,0.0341889215144815
"2008-05-02",25.848572,29.24,-0.00545703946305842,0.00520868359193871
"2008-05-05",26.389999,29.08,-0.00548698221625887,0.0207297549730328
"2008-05-06",26.665714,29.700001,0.0210964268133682,0.0103935077455284
"2008-05-07",26.084286,29.209999,-0.0166359973138888,-0.0220455563207884
"2008-05-08",26.437143,29.27,0.0020520185389965,0.013436889122393
"2008-05-09",26.207144,29.389999,0.00409134570185232,-0.00873790781463413
"2008-05-12",26.879999,29.99,0.0202095463552707,0.0253504330979779
"2008-05-13",27.137142,29.780001,-0.00702693192547166,0.00952086458744317
"2008-05-14",26.608572,29.93,0.00502426102916154,-0.0196699235264552
"2008-05-15",27.104286,30.450001,0.0172247051320205,0.0184584508484691
"2008-05-16",26.802856,29.99,-0.0152220342357103,-0.0111834213589113
"2008-05-19",26.228571,29.459999,-0.0178306156707655,-0.0216591362119058
"2008-05-20",26.557142,28.76,-0.0240478442373062,0.0124494006054605
"2008-05-21",25.455715,28.25,-0.0178920752603959,-0.0423584376527222
"2008-05-22",25.292856,28.469999,0.00775740857280294,-0.00641829142632311
"2008-05-23",25.881428,28.049999,-0.0148622698471721,0.023003661536273
"2008-05-27",26.632856,28.440001,0.0138080437787025,0.0286199956866118
"2008-05-28",26.715714,28.18,-0.00918413362624904,0.00310629007019259
"2008-05-29",26.67,28.309999,0.00460255733006587,-0.00171259341677699
"2008-05-30",26.964285,28.32,0.000353205024918868,0.0109738743898316
"2008-06-02",26.585714,27.799999,-0.0185322841001514,-0.014139208737773
"2008-06-03",26.481428,27.309999,-0.0177830858563786,-0.00393034673876169
"2008-06-04",26.455715,27.540001,0.00838663074233947,-0.000971454089321089
"2008-06-05",27.061428,28.299999,0.0272222397021737,0.0226371899509958
"2008-06-06",26.52,27.49,-0.0290394671363479,-0.0202102276512326
"2008-06-09",25.944286,27.709999,0.00797102060967703,-0.0219477726299586
"2008-06-10",26.52,27.889999,0.00647484299742018,0.0219477726299586
"2008-06-11",25.83,27.120001,-0.0279966658389013,-0.0263625582099127
"2008-06-12",24.751429,28.24,0.040467912679691,-0.0426533823860504
"2008-06-13",24.624287,29.07,0.0289673019457433,-0.00514999239745118
"2008-06-16",25.262857,28.93,-0.00482759558274104,0.0256019819236522
"2008-06-17",25.918571,28.799999,-0.00450376656836626,0.0256245245435558
"2008-06-18",25.535715,28.459999,-0.0118757948950061,-0.014881678300624
"2008-06-19",25.842857,28.93,0.0163795614633724,0.0119561773271886
"2008-06-20",25.038572,28.23,-0.0244938767226457,-0.031616721966317
"2008-06-23",24.737143,27.969999,-0.00925277080412235,-0.0121116365582306
"2008-06-24",24.75,27.73,-0.00861761183358878,0.000519609721226999
"2008-06-25",25.341429,28.35,0.0221121705460745,0.0236150773427246
"2008-06-26",24.037144,27.75,-0.0213911899813177,-0.0528402657446057
"2008-06-27",24.298571,27.629999,-0.00433373744966348,0.0108172414201473
"2008-06-30",23.92,27.51,-0.0043525278062968,-0.0157026129505344
"2008-07-01",24.954287,26.870001,-0.0235391150928579,0.0423307020023991
"2008-07-02",24.025715,25.879999,-0.0375400288508025,-0.0379209160053411
"2008-07-03",24.302856,25.98,0.00385658024963043,0.0114691592250002
"2008-07-07",25.022858,26.030001,0.00192274618123101,0.0291958528277902
"2008-07-08",25.65,25.85,-0.00693915646924603,0.0247538444844988
"2008-07-09",24.892857,25.23,-0.0242768383014718,-0.0299626767703396
"2008-07-10",25.232857,25.450001,0.00868201963629556,0.0135660996040472
"2008-07-11",24.654285,25.25,-0.00788962656789316,-0.0231962753977091
"2008-07-14",24.84,25.15,-0.00396825917562094,0.00750453801250073
"2008-07-15",24.234285,26.15,0.038991293965184,-0.0246868909883822
