"Index","AAPL.Close","MSFT.Close","EBAY.Close","GOOGL.Close","DJI.Close","msft_r","aapl_r","ebay_r","googl_r","dji_r"
"2016-03-04",103.010002,52.029999,24.41,730.219971,17006.769531,0.0142300197705656,0.0629449772801578,0.00951199338296105,0.00739451219672427,0.0220432376082171
"2016-03-11",102.260002,53.07,24.02,744.869995,17213.310547,0.0199884877952814,-0.00728084637839344,-0.0159770585825482,0.0200624805973706,0.0121446354419936
"2016-03-18",105.919998,53.490002,23.77,755.409973,17602.300781,0.00791411343508575,0.0357910808568145,-0.0104079933388843,0.0141500907148233,0.0225982232144064
"2016-03-24",105.669998,54.209999,24.33,754.840027,17515.730469,0.0134604033105103,-0.00236027194789035,0.0235591081194784,-0.000754485670524829,-0.00491812479954024
"2016-04-01",109.989998,55.57,23.879999,769.669983,17792.75,0.0250876411194916,0.0408819918781487,-0.0184957254418412,0.019646488619502,0.0158154712125926
"2016-04-08",108.660004,54.419998,24.07,759.469971,17576.960938,-0.0206946553895987,-0.0120919540338568,0.00795649112045593,-0.0132524487446459,-0.0121279207542397
"2016-04-15",109.849998,55.650002,25.219999,780,17897.460938,0.0226020588975397,0.0109515365009558,0.0477772746157041,0.0270320483810149,0.0182340963907535
"2016-04-22",105.68,51.779999,24.4,737.77002,18003.75,-0.06954183038484,-0.037960838196829,-0.0325138395128407,-0.054141,0.00593877882277294
"2016-04-29",93.739998,49.869999,24.43,707.880005,17773.640625,-0.0368868296038398,-0.112982607872824,0.0012295081967213,-0.0405140005553493,-0.0127811914184545
"2016-05-06",92.720001,50.389999,23.82,725.179993,17740.630859,0.0104271106963527,-0.0108811288858787,-0.0249693000409332,0.0244391533562245,-0.00185723154284823
"2016-05-13",90.519997,51.080002,23.780001,724.830017,17535.320313,0.0136932529012355,-0.0237273940495319,-0.00167921914357694,-0.000482605702554095,-0.011572899951066
"2016-05-20",95.220001,50.619999,23.65,721.710022,17500.939453,-0.0090055399762905,0.051922273042055,-0.00546682062797221,-0.00430445059782891,-0.00196066335751577
"2016-05-27",100.349998,52.32,24.360001,747.599976,17873.220703,0.0335835842272538,0.0538752042231128,0.0300211839323468,0.03587306980753,0.0212720723364472
"2016-06-03",97.919998,51.790001,23.98,735.859985,17807.060547,-0.0101299503058104,-0.0242152471193871,-0.0155993835960844,-0.0157035732703126,-0.00370163593341033
"2016-06-10",98.830002,51.48,24.07,733.190002,17865.339844,-0.0059857307204918,0.00929334169308271,0.0037531276063385,-0.00362838454926995,0.00327281961254489
"2016-06-17",95.330002,50.130001,23.790001,704.25,17675.160156,-0.0262237567987568,-0.035414347153408,-0.0116326963024512,-0.0394713538387831,-0.0106451760593778
"2016-06-24",93.400002,49.830002,23.129999,685.200012,17400.75,-0.00598442038730462,-0.0202454627033365,-0.0277428319570058,-0.0270500362087327,-0.0155251863959406
"2016-07-01",95.889999,51.16,23.780001,710.25,17949.369141,0.0266907073373186,0.0266594962171414,0.0281021196758373,0.03655865084836,0.0315284767035904
"2016-07-08",96.68,52.299999,24.610001,717.780029,18146.740234,0.0222830140734951,0.0082386172514195,0.0349032785995258,0.0106019415698697,0.0109959905247681
"2016-07-15",98.779999,53.700001,26.34,735.630005,18516.550781,0.026768681200166,0.0217211315680594,0.0702965838969287,0.0248683096196871,0.0203788968283747
"2016-07-22",98.660004,56.57,30.49,759.280029,18570.849609,0.0534450455596827,-0.00121477020869376,0.157555049354594,0.0321493465998577,0.00293244830758188
"2016-07-29",104.209999,56.68,31.16,791.340027,18432.240234,0.00194449354781678,0.0562537479726839,0.0219744178419155,0.0422242081649693,-0.00746381441443722
"2016-08-05",107.480003,57.959999,31.389999,806.929993,18543.529297,0.0225829040225829,0.0313789850434603,0.00738122593068025,0.0197007170976833,0.00603773939505836
"2016-08-12",108.18,57.939999,30.889999,807.049988,18576.470703,-0.000345065568410408,0.00651281150410843,-0.0159286402016132,0.000148705589135378,0.00177643670050065
"2016-08-19",109.360001,57.619999,30.629999,799.650024,18552.570313,-0.00552295487612975,0.0109077555925308,-0.00841696369106382,-0.00916915198566359,-0.00128659476722559
"2016-08-26",106.940002,58.029999,31.309999,793.219971,18395.400391,0.00711558498985743,-0.02212873973913,0.0222004577930284,-0.00804108398301007,-0.00847159823940247
"2016-09-02",107.730003,57.669998,32.279999,796.869995,18491.960938,-0.00620370508708779,0.00738732920539875,0.0309805183960561,0.00460152811760217,0.00524916799567143
"2016-09-09",103.129997,56.209999,31.889999,788.47998,18085.449219,-0.0253164392341404,-0.0426993954506805,-0.0120817847608978,-0.0105287124030816,-0.0219831590799352
"2016-09-16",114.919998,57.25,31.77,797.969971,18123.800781,0.0185020640188944,0.114321742877584,-0.00376290384957367,0.0120358046376776,0.002120575581817
"2016-09-23",112.709999,57.43,32.07,814.960022,18261.449219,0.00314410480349347,-0.0192307608637446,0.00944287063267235,0.0212915919363588,0.00759489908674671
"2016-09-30",113.050003,57.599998,32.900002,804.059998,18308.150391,0.00296009054501134,0.00301662676795877,0.025880947926411,-0.0133749186533717,0.00255736395506934
"2016-10-07",114.059998,57.799999,31.620001,800.710022,18240.490234,0.00347223970389732,0.00893405549047177,-0.0389058031060303,-0.00416632590644062,-0.00369563039165655
"2016-10-14",117.629997,57.419998,31.889999,804.599976,18138.380859,-0.00657441187844998,0.0312993079309014,0.00853883590958771,0.00485813077533837,-0.00559795124418694
"2016-10-21",116.599998,59.66,29.059999,824.059998,18145.710938,0.0390108338213455,-0.00875626138118502,-0.0887425553070729,0.0241859589615498,0.000404119808541825
"2016-10-28",113.720001,59.869999,28.6,819.559998,18161.189453,0.00351992960107284,-0.0246998031680927,-0.0158292847842149,-0.00546076743310142,0.000853012320811475
"2016-11-04",108.839996,58.709999,27.950001,781.099976,17888.279297,-0.0193753135021766,-0.0429124600517722,-0.0227272377622378,-0.046927646656566,-0.0150271080375144
"2016-11-11",108.43,59.02,28.639999,771.75,18847.660156,0.00528020789099304,-0.00376696081466221,0.024686868526409,-0.0119702679391709,0.0536318134948226
"2016-11-18",110.059998,60.349998,28.690001,775.969971,18867.929688,0.0225347001016605,0.0150327215715207,0.00174587994922759,0.00546805442176868,0.00107544023142547
"2016-11-25",111.790001,60.529999,28.950001,780.22998,19152.140625,0.00298261816015311,0.0157187264350125,0.00906239076115756,0.00548991476372485,0.0150631755417638
"2016-12-02",109.900002,59.25,28.42,764.460022,19170.419922,-0.0211465227349499,-0.0169066909660374,-0.0183074605075143,-0.0202119354603626,0.000954425792808689
"2016-12-09",113.949997,61.970001,29.969999,809.450012,19756.849609,0.0459071898734178,0.0368516371819538,0.0545390218156228,0.058851985329849,0.0305903412333193
"2016-12-16",115.970001,62.299999,29.610001,809.840027,19843.410156,0.00532512497458248,0.0177271088475763,-0.012011945679411,0.000481827159451553,0.00438129300536705
"2016-12-23",116.519997,63.240002,29.790001,807.799988,19933.810547,0.0150883309002943,0.00474257131376588,0.00607902715031994,-0.00251906417562142,0.00455568827582109
"2016-12-30",115.82,62.139999,29.690001,792.450012,19762.599609,-0.0173941012841839,-0.00600752675954852,-0.00335683103870998,-0.0190021988462817,-0.00858897186748708
"2017-01-06",117.910004,62.84,31.049999,825.210022,19963.800781,0.0112649020158497,0.0180452771542048,0.045806600006514,0.0413401596364666,0.0101809061550977
"2017-01-13",119.040001,62.700001,30.290001,830.940002,19885.730469,-0.0022278644175685,0.00958355492889318,-0.0244765869396646,0.00694366264010315,-0.00391059362174684
"2017-01-20",120,62.740002,30.639999,828.169983,19827.25,0.000637974471483505,0.0080645076607484,0.0115549022266457,-0.00333359688224522,-0.00294082578918409
"2017-01-27",121.949997,65.779999,32.509998,845.030029,20093.779297,0.0484538875213936,0.016249975,0.061031300947497,0.0203581949914744,0.0134425750923604
"2017-02-03",129.080002,63.68,32.07,820.130005,20071.460938,-0.031924582425123,0.0584666271045502,-0.0135342364524292,-0.0294664368667069,-0.00111070987045891
"2017-02-10",132.119995,64,33.630001,834.849976,20269.369141,0.00502512562814061,0.0235512314293269,0.0486436233239789,0.0179483385685908,0.00986017926703653
"2017-02-17",135.720001,64.620003,33.759998,846.549988,20624.050781,0.00968754687499995,0.0272480028477144,0.00386550687286635,0.014014508398333,0.0174984054773846
"2017-02-24",136.660004,64.620003,34.060001,847.809998,20821.759766,0,0.00692604622070392,0.00888634531317201,0.00148840590379873,0.00958633137104847
"2017-03-03",139.779999,64.25,33.740002,849.080017,21005.710938,-0.00572582765123053,0.022830344714464,-0.00939515533190982,0.00149799955532015,0.00883456413229666
"2017-03-10",139.139999,64.93,33.130001,861.409973,20902.980469,0.0105836575875486,-0.00457862358405092,-0.0180794595092199,0.0145215477377088,-0.00489059710015138
"2017-03-17",139.990005,64.870003,33.700001,872.369995,20914.619141,-0.000924025874018297,0.00610899817528399,0.0172049496768805,0.0127233516484955,0.000556794855990139
"2017-03-24",140.639999,64.980003,33.400002,835.140015,20596.720703,0.0016956990120689,0.00464314577315705,-0.00890204721358911,-0.042676823152314,-0.0151998196025864
"2017-03-31",143.660004,65.860001,33.57,847.799988,20663.220703,0.0135425970971408,0.0214733007783938,0.00508976017426588,0.0151591023931479,0.00322866930900867
"2017-04-07",143.339996,65.68,33.91,842.099976,20656.099609,-0.00273308529102501,-0.00222753717868451,0.0101280905570449,-0.00672329804279259,-0.000344626527604364
"2017-04-13",141.050003,64.949997,34.330002,840.179993,20453.25,-0.0111145401948844,-0.0159759527271092,0.0123857859038632,-0.00227999412744317,-0.0098203248841624
"2017-04-21",142.270004,66.400002,32.18,858.950012,20547.759766,0.0223249432944548,0.00864942200674745,-0.0626274941667642,0.0223404736561015,0.00462077009766171
"2017-04-28",143.649994,68.459999,33.41,924.52002,20940.509766,0.0310240502703598,0.00969979588951153,0.0382224984462398,0.0763373969194381,0.0191140058319095
"2017-05-05",148.960007,69,33.5,950.280029,21006.939453,0.00788783242605673,0.0369649371513374,0.0026938042502247,0.0278631164742111,0.00317230515122691
"2017-05-12",156.100006,68.379997,34.07,955.140015,20896.609375,-0.00898555072463769,0.0479323218613974,0.0170149253731344,0.00511426721775288,-0.00525207768827285
"2017-05-19",153.059998,67.690002,33.830002,954.650024,20804.839844,-0.0100905971083911,-0.01947474620853,-0.00704426181391249,-0.00051300436826518,-0.00439159910362263
"2017-05-26",153.610001,69.959999,34.900002,993.27002,21080.279297,0.0335351888451707,0.00359338172734081,0.0316287300249052,0.0404546116682443,0.0132392008333311
"2017-06-02",155.449997,71.760002,35.32,996.119995,21206.289063,0.0257290312425533,0.0119783607058239,0.0120343259579183,0.00286928523222718,0.00597761368455552
"2017-06-09",148.979996,70.32,34.939999,970.119995,21271.970703,-0.0200669169435086,-0.0416211072683391,-0.010758805209513,-0.0261012730700181,0.00309727174824737
"2017-06-16",142.270004,70,33.959999,958.619995,21384.279297,-0.00455062571103515,-0.0450395501420204,-0.0280480832297676,-0.0118542036647745,0.0052796515926079
"2017-06-23",146.279999,71.209999,35.57,986.090027,21394.759766,0.0172857,0.0281858078811892,0.0474087469790561,0.0286558095421325,0.000490101576697377
"2017-06-30",144.020004,68.93,34.919998,929.679993,21349.630859,-0.0320179614101664,-0.0154497881832772,-0.0182738824852404,-0.0572057646416091,-0.00210934394653572
"2017-07-07",144.179993,69.459999,34.23,940.809998,21414.339844,0.00768894530683295,0.00111088040241958,-0.0197593940297477,0.0119718667539401,0.00303091821246726
"2017-07-14",149.039993,72.779999,37.080002,976.909973,21637.740234,0.047797294094404,0.0337078668050705,0.0832603564125038,0.0383711642911346,0.0104322800341938
"2017-07-21",150.270004,73.790001,36.610001,993.840027,21580.070313,0.0138774665275827,0.00825289222873216,-0.0126753229409212,0.0173302089935772,-0.00266524694244097
"2017-07-28",149.5,73.040001,35.939999,958.330017,21830.310547,-0.010163978721182,-0.00512413641780429,-0.018301064782817,-0.0357301064912733,0.0115958952112059
"2017-08-04",156.389999,72.68,35.619999,945.789978,22092.810547,-0.00492881975727244,0.0460869498327758,-0.00890372868402145,-0.0130853033689333,0.0120245655431628
"2017-08-11",157.479996,72.5,35.049999,930.090027,21858.320313,-0.00247660979636777,0.00696973596118511,-0.0160022463785021,-0.0165998280434306,-0.0106138706753108
"2017-08-18",157.5,72.489998,34.779999,926.179993,21674.509766,-0.00013795862068966,0.000127025657277846,-0.00770328124688402,-0.00420393068035763,-0.00840917986230993
"2017-08-25",159.860001,72.82,34.68,930.5,21813.669922,0.00455237976417089,0.0149841333333334,-0.00287518697168443,0.00466432770374037,0.00642045229637889
"2017-09-01",164.050003,73.940002,36.349998,951.98999,21987.560547,0.0153804174677288,0.026210446476852,0.0481544982698963,0.0230950994089201,0.00797163547545132
"2017-09-08",158.630005,73.980003,37.790001,941.409973,21797.789063,0.000540992682147801,-0.0330386949154764,0.0396149402814272,-0.0111135800913201,-0.00863085668800545
"2017-09-15",159.880005,75.309998,38.400002,935.289978,22268.339844,0.0179777635315856,0.00787997201412183,0.016141862499554,-0.00650088184268682,0.0215870875546145
"2017-09-22",151.889999,74.410004,38.290001,943.26001,22349.589844,-0.0119505248161074,-0.0499750172011817,-0.00286460922580167,0.00852145557791917,0.00364867792431744
"2017-09-29",154.119995,74.489998,38.459999,973.719971,22405.089844,0.00107504361913491,0.0146816512916035,0.00443974916584633,0.0322922213144603,0.00248326704818247
"2017-10-06",155.300003,76,38.810001,993.640015,22773.669922,0.0202712047327482,0.00765642381444409,0.00910041625326086,0.0204576722191929,0.0164507297478527
"2017-10-13",156.990005,77.489998,38.349998,1007.869995,22871.720703,0.0196052368421054,0.0108821762224949,-0.0118526922995956,0.0143210617378369,0.00430544489912354
"2017-10-20",156.25,78.809998,37.610001,1005.070007,23328.630859,0.0170344564985019,-0.00471370772935509,-0.0192958810584554,-0.0027781241766206,0.0199770783288757
"2017-10-27",163.050003,83.809998,36.799999,1033.670044,23434.189453,0.063443727025599,0.0435200192,-0.0215368779171263,0.0284557660668507,0.00452485165709038
"2017-11-03",172.5,84.139999,37.5,1049.98999,23539.189453,0.00393748965368079,0.0579576622270899,0.0190217668212436,0.0157883515099719,0.00448063288941958
"2017-11-10",174.669998,83.870003,35.970001,1044.150024,23422.210938,-0.0032088899834668,0.0125796985507245,-0.0407999733333333,-0.00556192540464129,-0.00496952179400934
"2017-11-17",170.149994,82.400002,35.580002,1035.890015,23358.240234,-0.0175271366092594,-0.0258773919491314,-0.0108423405381614,-0.00791074923156831,-0.00273119835566904
"2017-11-24",174.970001,83.260002,35.84,1056.52002,23557.990234,0.0104368929505609,0.028327988069162,0.0073074194880598,0.0199152465042343,0.00855158599273431
"2017-12-01",171.050003,84.260002,35.200001,1025.069946,24231.589844,0.0120105690124774,-0.0224038290998237,-0.0178571149553572,-0.0297676081897623,0.0285932544885694
"2017-12-08",169.369995,84.160004,37.650002,1049.380005,24329.160156,-0.00118677898915787,-0.00982173616214443,0.0696022991590255,0.023715512385142,0.0040265749225763
"2017-12-15",173.970001,86.849998,38.369999,1072,24651.740234,0.0319628549447313,0.0271595095695669,0.019123425278968,0.0215555803352667,0.0132589894567505
"2017-12-22",175.009995,85.510002,37.759998,1068.859985,24754.060547,-0.0154288547018735,0.00597800766811529,-0.0158978633280652,-0.00292911847014921,0.00415063245145175
"2017-12-29",169.229996,85.540001,37.740002,1053.400024,24719.220703,0.000350824456769372,-0.0330266794190812,-0.0005295551127944,-0.0144639720982725,-0.00140743955658718
"2018-01-05",175,88.190002,39.689999,1110.290039,25295.869141,0.0309796699675045,0.0340956339678693,0.0516692341457747,0.0540060885740021,0.023327937596755
"2018-01-12",177.089996,89.599998,38.02,1130.650024,25803.189453,0.015988161560536,0.0119428342857144,-0.0420760655599915,0.0183375372964145,0.0200554608016108
"2018-01-19",178.460007,90,38.43,1143.5,26071.720703,0.00446430813536414,0.00773624163388642,0.0107837980010519,0.0113651224757767,0.0104069014603456
"2018-01-26",171.509995,94.059998,40.889999,1187.560059,26616.710938,0.0451110888888888,-0.0389443669583628,0.064012464220661,0.0385308780061215,0.0209035008163958
"2018-02-02",160.5,91.779999,44.299999,1119.199951,25520.960938,-0.0242398367901304,-0.0641944803275168,0.0833944750157611,-0.0575634954054983,-0.0411677461784216
"2018-02-09",156.410004,88.18,41.66,1046.27002,24190.900391,-0.0392242213905449,-0.0254828411214955,-0.0595936582301052,-0.0651625573561163,-0.0521163975851543
"2018-02-16",172.429993,92,43.34,1095.5,25219.380859,0.0433204808346563,0.102423045779092,0.0403264522323574,0.0470528439685198,0.0425151793185274
"2018-02-23",175.5,94.059998,43.68,1128.089966,25309.990234,0.0223912826086956,0.0178043677122923,0.00784494693124116,0.0297489420356001,0.00359284692620299
"2018-03-02",176.210007,93.050003,42.950001,1084.140015,24538.060547,-0.0107377739897463,0.00404562393162378,-0.0167124313186813,-0.038959615212108,-0.0304990116496779
"2018-03-09",179.979996,96.540001,43.810001,1160.839966,25335.740234,0.0375066941158508,0.0213948632327108,0.0200232824208781,0.0707472742808042,0.0325078538897616
"2018-03-16",178.020004,94.599998,42.459999,1134.420044,24946.509766,-0.0200953281531456,-0.0108900546925226,-0.030814927395231,-0.0227593146116749,-0.0153629009614514
"2018-03-23",164.940002,87.18,39.709999,1026.550049,23533.199219,-0.0784354984870084,-0.0734749000455028,-0.0647668409035996,-0.0950882308281923,-0.0566536385352882
"2018-03-29",167.779999,91.269997,40.240002,1037.140015,24103.109375,0.0469143955035558,0.0172183640448846,0.0133468399231134,0.0103160737368004,0.0242172834511967
"2018-04-06",168.380005,90.230003,39.09,1009.950012,23932.759766,-0.011394697427239,0.00357614735711143,-0.0285785771084205,-0.0262163281782161,-0.00706753665469773
"2018-04-13",174.729996,93.080002,39.900002,1036.040039,24360.140625,0.0315859348913021,0.0377122628069764,0.0207214632898438,0.025832988454878,0.0178575669157537
"2018-04-20",165.720001,95,42.200001,1077.319946,24462.939453,0.0206273953453504,-0.051565244699027,0.0576440823236049,0.0398439302016205,0.00421996036814742
"2018-04-27",162.320007,95.82,38.23,1031.449951,24311.189453,0.00863157894736832,-0.0205164975831734,-0.0940758508512832,-0.0425778759321328,-0.00620326107136693
